 ,1990,2000,2011,2012,,2013,2014,2015,2016,2017,2018,2019,2020
Cabo Verde,"177,760.0","222,174.0","249,090.0","251,991.0",,"255,185.0","258,454.0","261,671.0","264,794.0","267,872.0","270,899.0","273,900.0",..
Cambodia,"4,640,917.0","6,247,770.0","7,454,417.0","7,574,842.0",,"7,699,565.0","7,825,695.0","7,950,995.0","8,075,001.0","8,198,028.0","8,319,569.0","8,439,178.0",..
Cameroon,"5,923,730.0","7,791,678.0","10,468,052.0","10,755,869.0",,"11,050,422.0","11,351,126.0","11,657,492.0","11,969,331.0","12,286,560.0","12,608,998.0","12,936,456.0",..
Canada,"13,960,202.0","15,485,188.0","17,303,497.0","17,494,958.0",,"17,683,847.0","17,864,828.0","17,999,309.0","18,202,997.0","18,418,770.0","18,673,975.0","18,937,288.0",..
Cayman Islands,..,..,..,..,,..,..,..,..,..,..,..,..
Central African Republic,"1,424,481.0","1,845,401.0","2,230,664.0","2,239,127.0",,"2,244,482.0","2,252,277.0","2,266,605.0","2,288,849.0","2,318,150.0","2,353,556.0","2,393,209.0",..
Chad,"3,005,553.0","4,196,724.0","6,194,443.0","6,406,231.0",,"6,624,056.0","6,845,613.0","7,069,239.0","7,294,427.0","7,521,764.0","7,752,016.0","7,986,357.0",..
Channel Islands,"72,274.0","76,144.0","81,627.0","82,107.0",,"82,559.0","83,058.0","83,670.0","84,409.0","85,255.0","86,152.0","87,007.0",..
Chile,"6,754,678.0","7,794,187.0","8,752,527.0","8,837,483.0",,"8,924,481.0","9,019,140.0","9,124,554.0","9,243,812.0","9,373,185.0","9,500,747.0","9,610,263.0",..
China,"552,721,134.0","614,775,825.0","653,422,748.0","656,677,290.0",,"660,023,537.0","663,493,378.0","667,009,225.0","670,780,903.0","674,707,818.0","677,972,245.0","680,596,325.0",..
Colombia,"16,787,263.0","20,202,658.0","23,288,625.0","23,500,706.0",,"23,715,462.0","23,954,672.0","24,231,886.0","24,556,894.0","24,919,763.0","25,290,276.0","25,626,250.0",..
Comoros,"205,210.0","269,505.0","350,386.0","358,917.0",,"367,613.0","376,437.0","385,341.0","394,321.0","403,369.0","412,488.0","421,679.0",..
"Congo, Dem. Rep.","17,532,879.0","23,746,687.0","33,510,550.0","34,635,679.0",,"35,796,892.0","36,993,481.0","38,224,578.0","39,489,785.0","40,787,890.0","42,116,216.0","43,471,464.0",..
"Congo, Rep.","1,197,939.0","1,584,086.0","2,206,805.0","2,263,418.0",,"2,318,676.0","2,374,829.0","2,433,523.0","2,495,203.0","2,559,386.0","2,625,622.0","2,693,148.0",..
Costa Rica,"1,547,966.0","1,973,723.0","2,312,869.0","2,340,767.0",,"2,368,300.0","2,395,477.0","2,422,275.0","2,448,701.0","2,474,720.0","2,500,213.0","2,525,022.0",..
Cote d'Ivoire,"5,716,649.0","7,975,900.0","10,360,528.0","10,625,267.0",,"10,900,328.0","11,185,036.0","11,478,827.0","11,781,680.0","12,093,605.0","12,414,061.0","12,742,343.0",..
Croatia,"2,461,069.0","2,317,290.0","2,219,546.0","2,213,678.0",,"2,208,465.0","2,200,161.0","2,182,274.0","2,166,691.0","2,139,934.0","2,119,654.0","2,107,742.0",..
Cuba,"5,289,671.0","5,579,329.0","5,649,260.0","5,660,655.0",,"5,674,334.0","5,687,214.0","5,697,029.0","5,703,179.0","5,706,301.0","5,706,808.0","5,705,555.0",..
Curacao,"75,632.0","71,010.0","81,662.0","82,412.0",,"83,375.0","84,504.0","85,606.0","86,480.0","86,707.0","86,445.0","85,158.0",..
Cyprus,"377,985.0","467,862.0","563,477.0","568,305.0",,"572,061.0","575,618.0","579,591.0","584,158.0","589,132.0","594,288.0","599,277.0",..
Czech Republic,"5,317,169.0","5,266,235.0","5,340,831.0","5,346,869.0",,"5,348,559.0","5,354,302.0","5,364,266.0","5,373,114.0","5,385,332.0","5,400,916.0","5,418,680.0",..
Denmark,"2,605,214.0","2,697,501.0","2,805,142.0","2,814,288.0",,"2,824,671.0","2,837,901.0","2,857,267.0","2,879,322.0","2,897,965.0","2,912,704.0","2,925,675.0",..
Djibouti,"293,436.0","356,821.0","397,941.0","404,927.0",,"413,397.0","422,307.0","430,879.0","438,938.0","446,702.0","454,210.0","461,611.0",..
Dominica,..,..,..,..,,..,..,..,..,..,..,..,..
Dominican Republic,"3,544,174.0","4,226,672.0","4,890,689.0","4,951,904.0",,"5,012,858.0","5,073,654.0","5,134,310.0","5,194,800.0","5,254,947.0","5,314,411.0","5,372,760.0",..
Ecuador,"5,087,227.0","6,315,964.0","7,608,326.0","7,724,582.0",,"7,842,413.0","7,965,754.0","8,097,062.0","8,237,882.0","8,386,320.0","8,537,160.0","8,683,172.0",..
"Egypt, Arab Rep.","27,927,901.0","34,181,137.0","41,822,894.0","42,753,933.0",,"43,730,643.0","44,727,497.0","45,724,870.0","46,717,301.0","47,706,816.0","48,690,125.0","49,665,476.0",..
El Salvador,"2,699,103.0","3,051,741.0","3,275,743.0","3,294,184.0",,"3,312,803.0","3,331,689.0","3,350,894.0","3,370,450.0","3,390,313.0","3,410,314.0","3,430,199.0",..
Equatorial Guinea,"211,168.0","291,757.0","447,791.0","465,874.0",,"484,414.0","503,347.0","522,586.0","542,110.0","561,891.0","581,916.0","602,161.0",..
Eritrea,"1,129,113.0","1,151,347.0","1,607,407.0",..,,..,..,..,..,..,..,..,..
Estonia,"835,377.0","745,418.0","708,917.0","706,072.0",,"703,157.0","700,674.0","700,146.0","698,980.0","698,154.0","698,776.0","699,519.0",..
Eswatini,"433,043.0","521,951.0","565,143.0","566,908.0",,"568,302.0","569,813.0","571,811.0","574,392.0","577,502.0","581,150.0","585,341.0",..
Ethiopia,"24,007,486.0","33,205,379.0","45,150,000.0","46,426,763.0",,"47,737,064.0","49,072,571.0","50,426,867.0","51,797,624.0","53,185,250.0","54,589,220.0","56,009,720.0",..
Faroe Islands,..,..,..,..,,..,..,..,..,..,..,..,..
Fiji,"358,486.0","399,033.0","422,918.0","424,109.0",,"424,846.0","425,743.0","427,258.0","429,490.0","432,310.0","435,562.0","438,995.0",..
Finland,"2,566,545.0","2,649,364.0","2,742,371.0","2,753,865.0",,"2,764,999.0","2,774,944.0","2,782,702.0","2,789,446.0","2,794,857.0","2,797,516.0","2,798,943.0",..
France,"29,895,273.0","31,366,712.0","33,686,252.0","33,845,370.0",,"34,017,120.0","34,178,119.0","34,302,345.0","34,399,175.0","34,480,922.0","34,543,857.0","34,601,147.0",..
French Polynesia,"95,950.0","116,866.0","130,835.0","131,706.0",,"132,629.0","133,558.0","134,454.0","135,302.0","136,138.0","136,964.0","137,794.0",..
Gabon,"483,923.0","618,057.0","830,702.0","861,330.0",,"893,274.0","925,129.0","955,857.0","985,069.0","1,012,982.0","1,039,899.0","1,066,386.0",..
"Gambia, The","478,774.0","661,438.0","931,063.0","959,812.0",,"989,464.0","1,019,945.0","1,051,160.0","1,083,109.0","1,115,801.0","1,149,220.0","1,183,337.0",..
Georgia,"2,519,104.0","2,140,305.0","1,966,089.0","1,950,656.0",,"1,943,649.0","1,943,635.0","1,946,270.0","1,947,584.0","1,948,480.0","1,948,659.0","1,946,423.0",..
Germany,"41,104,568.0","42,176,244.0","40,903,005.0","40,956,600.0",,"41,043,963.0","41,187,119.0","41,511,610.0","41,808,130.0","41,919,970.0","42,000,374.0","42,073,464.0",..
Ghana,"7,335,023.0","9,548,143.0","12,543,076.0","12,840,073.0",,"13,138,221.0","13,439,242.0","13,744,368.0","14,053,716.0","14,366,668.0","14,682,873.0","15,001,771.0",..
Gibraltar,..,..,..,..,,..,..,..,..,..,..,..,..
Greece,"5,141,255.0","5,434,805.0","5,653,410.0","5,624,374.0",,"5,583,564.0","5,545,785.0","5,508,921.0","5,486,068.0","5,475,485.0","5,464,776.0","5,456,598.0",..
Greenland,..,..,..,..,,..,..,..,..,..,..,..,..
Grenada,"48,822.0","51,692.0","52,826.0","53,161.0",,"53,547.0","53,940.0","54,312.0","54,664.0","54,983.0","55,289.0","55,576.0",..
Guam,"60,874.0","75,899.0","78,598.0","78,818.0",,"79,083.0","79,455.0","79,935.0","80,539.0","81,252.0","82,046.0","82,858.0",..
Guatemala,"4,553,122.0","5,902,947.0","7,386,480.0","7,516,771.0",,"7,647,888.0","7,779,044.0","7,909,392.0","8,039,125.0","8,168,449.0","8,297,605.0","8,425,530.0",..
Guinea,"3,303,337.0","4,306,933.0","5,450,935.0","5,568,783.0",,"5,690,056.0","5,818,612.0","5,957,124.0","6,106,631.0","6,266,022.0","6,433,237.0","6,605,171.0",..
Guinea-Bissau,"504,009.0","620,457.0","804,632.0","825,547.0",,"847,111.0","869,097.0","891,310.0","913,704.0","936,281.0","959,062.0","982,057.0",..
Guyana,"376,576.0","374,622.0","378,714.0","379,936.0",,"381,146.0","382,400.0","383,716.0","385,102.0","386,541.0","388,007.0","389,500.0",..
Haiti,"3,576,597.0","4,296,269.0","5,117,317.0","5,192,582.0",,"5,267,507.0","5,342,002.0","5,415,971.0","5,489,352.0","5,562,082.0","5,634,134.0","5,705,482.0",..
Honduras,"2,494,079.0","3,305,009.0","4,249,671.0","4,328,999.0",,"4,407,285.0","4,485,200.0","4,563,224.0","4,641,498.0","4,719,921.0","4,798,491.0","4,877,122.0",..
"Hong Kong SAR, China","2,806,324.0","3,386,423.0","3,756,506.0","3,808,024.0",,"3,832,276.0","3,867,733.0","3,909,083.0","3,941,508.0","3,978,989.0","4,018,506.0","4,056,162.0",..
Hungary,"5,391,730.0","5,353,038.0","5,239,155.0","5,210,802.0",,"5,194,900.0","5,179,290.0","5,165,373.0","5,148,625.0","5,133,501.0","5,125,566.0","5,121,126.0",..
Iceland,"126,878.0","140,483.0","158,355.0","159,343.0",,"161,042.0","163,018.0","164,840.0","167,175.0","171,121.0","175,696.0","179,898.0",..
India,"420,020,420.0","507,187,684.0","599,851,725.0","607,361,114.0",,"614,678,382.0","621,854,638.0","628,929,065.0","635,908,885.0","642,787,641.0","649,574,719.0","656,288,183.0",..
Indonesia,"90,317,035.0","105,659,995.0","121,616,827.0","123,271,003.0",,"124,950,432.0","126,619,172.0","128,250,415.0","129,834,450.0","131,375,660.0","132,878,520.0","134,355,806.0",..
"Iran, Islamic Rep.","27,621,611.0","32,235,849.0","37,012,836.0","37,426,994.0",,"37,841,897.0","38,281,558.0","38,762,068.0","39,289,469.0","39,854,933.0","40,441,341.0","41,024,009.0",..
Iraq,"8,633,975.0","11,645,103.0","15,204,592.0","15,778,329.0",,"16,401,823.0","17,018,737.0","17,588,524.0","18,097,667.0","18,558,849.0","18,989,535.0","19,417,972.0",..
Ireland,"1,765,516.0","1,913,728.0","2,306,846.0","2,319,082.0",,"2,333,444.0","2,352,024.0","2,374,896.0","2,401,335.0","2,426,140.0","2,454,369.0","2,489,780.0",..
Isle of Man,..,..,..,..,,..,..,..,..,..,..,..,..
Israel,"2,334,316.0","3,190,138.0","3,927,993.0","3,998,134.0",,"4,069,967.0","4,145,229.0","4,224,621.0","4,304,840.0","4,385,803.0","4,467,882.0","4,550,411.0",..
Italy,"29,146,541.0","29,386,547.0","30,647,051.0","30,716,752.0",,"31,053,693.0","31,315,785.0","31,262,660.0","31,188,515.0","31,121,471.0","31,042,688.0","30,959,312.0",..
Jamaica,"1,225,846.0","1,334,330.0","1,420,361.0","1,428,548.0",,"1,437,225.0","1,445,930.0","1,454,322.0","1,462,323.0","1,470,010.0","1,477,401.0","1,484,558.0",..
Japan,"62,656,883.0","64,552,936.0","65,322,325.0","65,232,461.0",,"65,150,796.0","65,075,452.0","65,016,722.0","64,951,468.0","64,853,783.0","64,731,350.0","64,605,360.0",..
Jordan,"1,697,859.0","2,467,364.0","3,762,390.0","3,979,405.0",,"4,196,795.0","4,398,603.0","4,573,164.0","4,716,161.0","4,829,775.0","4,917,242.0","4,988,481.0",..
Kazakhstan,"8,413,735.0","7,725,228.0","8,550,669.0","8,669,274.0",,"8,792,735.0","8,920,772.0","9,049,058.0","9,174,836.0","9,296,108.0","9,414,496.0","9,532,367.0",..
Kenya,"11,904,526.0","16,097,751.0","21,737,151.0","22,321,678.0",,"22,912,140.0","23,504,442.0","24,095,728.0","24,684,358.0","25,271,169.0","25,858,917.0","26,451,588.0",..
Kiribati,"36,585.0","42,808.0","53,214.0","54,073.0",,"54,869.0","55,649.0","56,438.0","57,248.0","58,069.0","58,907.0","59,785.0",..
"Korea, Dem. People’s Rep.","10,433,806.0","11,751,348.0","12,615,975.0","12,678,977.0",,"12,742,824.0","12,806,595.0","12,869,583.0","12,931,860.0","12,993,634.0","13,054,387.0","13,113,398.0",..
"Korea, Rep.","21,379,764.0","23,422,408.0","24,917,629.0","25,048,343.0",,"25,160,944.0","25,318,368.0","25,452,787.0","25,556,626.0","25,632,820.0","25,760,422.0","25,817,405.0",..
Kosovo,..,..,..,..,,..,..,..,..,..,..,..,..
Kuwait,"904,750.0","849,821.0","1,335,810.0","1,408,485.0",,"1,476,157.0","1,534,202.0","1,579,600.0","1,610,206.0","1,627,386.0","1,636,231.0","1,644,024.0",..
Kyrgyz Republic,"2,237,575.0","2,476,445.0","2,789,416.0","2,835,593.0",,"2,891,331.0","2,948,851.0","3,009,509.0","3,071,223.0","3,131,308.0","3,194,586.0","3,262,691.0",..
Lao PDR,"2,128,614.0","2,673,777.0","3,192,856.0","3,233,530.0",,"3,273,474.0","3,315,121.0","3,360,149.0","3,409,177.0","3,461,501.0","3,515,879.0","3,570,428.0",..
Latvia,"1,422,323.0","1,279,608.0","1,116,580.0","1,102,797.0",,"1,090,922.0","1,080,377.0","1,071,036.0","1,060,500.0","1,050,132.0","1,040,870.0","1,032,056.0",..
Lebanon,"1,419,646.0","1,928,065.0","2,565,538.0","2,737,683.0",,"2,929,711.0","3,107,123.0","3,244,860.0","3,335,564.0","3,386,334.0","3,404,313.0","3,406,465.0",..
Lesotho,"926,205.0","1,056,120.0","1,027,839.0","1,031,207.0",,"1,035,651.0","1,040,994.0","1,047,087.0","1,053,876.0","1,061,309.0","1,069,179.0","1,077,324.0",..
Liberia,"1,044,072.0","1,428,383.0","2,005,231.0","2,063,458.0",,"2,118,812.0","2,173,341.0","2,228,589.0","2,284,705.0","2,341,204.0","2,398,322.0","2,456,258.0",..
Libya,"2,097,727.0","2,576,913.0","3,064,110.0","3,089,182.0",,"3,112,118.0","3,137,852.0","3,169,825.0","3,209,345.0","3,255,123.0","3,304,808.0","3,354,834.0",..
Liechtenstein,..,..,..,..,,..,..,..,..,..,..,..,..
Lithuania,"1,948,033.0","1,861,630.0","1,635,290.0","1,613,861.0",,"1,597,355.0","1,582,988.0","1,567,189.0","1,546,111.0","1,523,077.0","1,507,005.0","1,497,780.0",..
Luxembourg,"195,016.0","221,417.0","260,360.0","266,145.0",,"271,788.0","277,680.0","283,726.0","289,340.0","295,911.0","301,174.0","306,681.0",..
"Macao SAR, China","173,979.0","222,877.0","286,277.0","293,155.0",,"300,216.0","307,019.0","313,248.0","318,795.0","323,752.0","328,314.0","332,739.0",..
Madagascar,"5,807,510.0","7,916,321.0","10,911,025.0","11,211,590.0",,"11,517,925.0","11,831,207.0","12,152,293.0","12,481,486.0","12,818,676.0","13,163,741.0","13,516,378.0",..
Malawi,"4,742,118.0","5,645,178.0","7,598,609.0","7,817,018.0",,"8,039,820.0","8,266,061.0","8,495,170.0","8,726,589.0","8,960,669.0","9,198,936.0","9,443,470.0",..
Malaysia,"8,857,746.0","11,376,249.0","13,870,041.0","14,076,056.0",,"14,278,456.0","14,480,856.0","14,685,797.0","14,894,008.0","15,104,524.0","15,316,120.0","15,526,619.0",..
Maldives,"108,761.0","138,057.0","170,247.0","173,602.0",,"177,005.0","180,345.0","183,547.0","186,570.0","189,427.0","192,174.0","194,886.0",..
Mali,"4,278,782.0","5,518,016.0","7,762,520.0","7,993,446.0",,"8,227,531.0","8,468,389.0","8,718,650.0","8,979,106.0","9,249,013.0","9,527,589.0","9,813,490.0",..
Malta,"179,773.0","196,590.0","209,383.0","210,896.0",,"213,461.0","217,382.0","222,330.0","227,271.0","233,468.0","241,701.0","250,648.0",..
Marshall Islands,..,..,..,..,,..,..,..,..,..,..,..,..
Mauritania,"1,024,375.0","1,322,343.0","1,798,641.0","1,851,740.0",,"1,906,309.0","1,962,066.0","2,018,755.0","2,076,283.0","2,134,658.0","2,193,850.0","2,253,854.0",..
Mauritius,"530,783.0","598,324.0","631,620.0","633,399.0",,"634,864.0","636,163.0","637,251.0","638,052.0","639,078.0","639,954.0","640,695.0",..
Mexico,"42,402,743.0","50,341,811.0","59,086,047.0","59,898,831.0",,"60,701,894.0","61,491,298.0","62,264,084.0","63,018,018.0","63,752,822.0","64,469,966.0","65,172,136.0",..
"Micronesia, Fed. Sts.","47,050.0","53,035.0","50,938.0","51,446.0",,"52,124.0","52,856.0","53,547.0","54,189.0","54,792.0","55,368.0","55,946.0",..
Moldova,"1,553,965.0","1,524,389.0","1,484,449.0","1,484,136.0",,"1,483,913.0","1,483,413.0","1,472,334.0","1,456,244.0","1,432,683.0","1,408,108.0","1,383,888.0",..
Monaco,..,..,..,..,,..,..,..,..,..,..,..,..
Mongolia,"1,105,890.0","1,201,815.0","1,397,300.0","1,425,660.0",,"1,455,451.0","1,485,883.0","1,516,361.0","1,546,659.0","1,576,723.0","1,606,330.0","1,635,235.0",..
Montenegro,"304,443.0","305,790.0","313,736.0","313,920.0",,"314,182.0","314,468.0","314,622.0","314,666.0","314,683.0","314,592.0","314,524.0",..
Morocco,"12,431,574.0","14,524,945.0","16,609,012.0","16,826,156.0",,"17,046,807.0","17,269,393.0","17,492,566.0","17,715,802.0","17,938,683.0","18,160,072.0","18,378,705.0",..
Mozambique,"6,782,356.0","9,242,787.0","12,511,352.0","12,852,017.0",,"13,204,019.0","13,569,513.0","13,949,964.0","14,346,175.0","14,757,711.0","15,183,103.0","15,620,188.0",..
Myanmar,"21,211,423.0","24,089,962.0","26,410,742.0","26,632,789.0",,"26,860,449.0","27,081,932.0","27,289,148.0","27,478,842.0","27,654,949.0","27,825,190.0","28,000,755.0",..
Namibia,"742,853.0","929,279.0","1,114,056.0","1,133,404.0",,"1,153,087.0","1,173,380.0","1,194,453.0","1,216,361.0","1,238,986.0","1,262,166.0","1,285,665.0",..
Nauru,..,..,..,..,,..,..,..,..,..,..,..,..
Nepal,"9,509,542.0","12,021,356.0","13,877,510.0","14,044,913.0",,"14,221,927.0","14,412,033.0","14,617,069.0","14,838,723.0","15,074,691.0","15,317,817.0","15,561,759.0",..
Netherlands,"7,556,295.0","8,037,107.0","8,401,899.0","8,431,597.0",,"8,455,043.0","8,483,667.0","8,518,825.0","8,560,955.0","8,607,750.0","8,653,884.0","8,700,617.0",..
New Caledonia,"83,715.0","105,438.0","126,179.0","128,449.0",,"130,720.0","132,886.0","135,052.0","137,160.0","139,125.0","141,067.0","143,037.0",..
New Zealand,"1,690,913.0","1,964,351.0","2,230,453.0","2,241,928.0",,"2,258,608.0","2,292,539.0","2,335,996.0","2,385,498.0","2,436,831.0","2,461,056.0","2,499,999.0",..
Nicaragua,"2,103,181.0","2,561,993.0","2,995,160.0","3,035,241.0",,"3,075,325.0","3,115,566.0","3,156,057.0","3,196,842.0","3,237,850.0","3,278,837.0","3,319,518.0",..
Niger,"4,101,581.0","5,718,336.0","8,556,414.0","8,890,152.0",,"9,237,782.0","9,598,576.0","9,972,036.0","10,358,212.0","10,757,486.0","11,170,080.0","11,596,256.0",..
Nigeria,"47,315,565.0","60,635,478.0","80,445,626.0","82,609,427.0",,"84,829,320.0","87,099,883.0","89,416,887.0","91,778,884.0","94,185,874.0","96,636,984.0","99,131,727.0",..
North Macedonia,"992,131.0","1,015,479.0","1,036,477.0","1,037,100.0",,"1,037,710.0","1,038,325.0","1,038,932.0","1,039,568.0","1,040,211.0","1,040,780.0","1,041,153.0",..
Northern Mariana Islands,..,..,..,..,,..,..,..,..,..,..,..,..
Norway,"2,144,423.0","2,266,121.0","2,473,069.0","2,501,872.0",,"2,528,608.0","2,553,889.0","2,576,388.0","2,596,542.0","2,615,346.0","2,630,707.0","2,646,723.0",..
Oman,"803,463.0","994,726.0","1,252,028.0","1,305,846.0",,"1,365,279.0","1,425,910.0","1,484,397.0","1,539,788.0","1,592,569.0","1,642,704.0","1,690,542.0",..
Pakistan,"51,827,159.0","68,869,888.0","88,917,283.0","90,848,646.0",,"92,798,279.0","94,775,532.0","96,786,267.0","98,831,965.0","100,907,719.0","103,005,090.0","105,117,736.0",..
Palau,..,..,..,..,,..,..,..,..,..,..,..,..
Panama,"1,221,972.0","1,503,301.0","1,844,849.0","1,877,446.0",,"1,910,404.0","1,943,938.0","1,978,157.0","2,013,132.0","2,048,697.0","2,084,484.0","2,120,006.0",..
Papua New Guinea,"2,267,407.0","2,875,181.0","3,668,767.0","3,745,032.0",,"3,820,346.0","3,896,119.0","3,973,384.0","4,052,302.0","4,132,518.0","4,213,887.0","4,296,103.0",..
Paraguay,"2,084,026.0","2,622,196.0","3,111,465.0","3,153,913.0",,"3,197,207.0","3,241,015.0","3,285,105.0","3,329,473.0","3,374,178.0","3,419,021.0","3,463,750.0",..
Peru,"11,093,042.0","13,269,175.0","14,681,708.0","14,816,487.0",,"14,965,317.0","15,137,227.0","15,337,371.0","15,570,373.0","15,831,043.0","16,102,673.0","16,362,216.0",..
Philippines,"30,627,285.0","38,710,922.0","47,365,187.0","48,198,297.0",,"49,051,544.0","49,899,689.0","50,724,449.0","51,520,528.0","52,293,794.0","53,050,434.0","53,800,547.0",..
Poland,"19,552,842.0","19,685,143.0","19,654,134.0","19,644,188.0",,"19,620,509.0","19,595,127.0","19,574,714.0","19,563,116.0","19,565,914.0","19,568,657.0","19,570,063.0",..
Portugal,"5,177,915.0","5,327,655.0","5,517,359.0","5,507,126.0",,"5,488,215.0","5,468,262.0","5,452,971.0","5,440,467.0","5,429,333.0","5,420,804.0","5,412,292.0",..
Puerto Rico,"1,826,692.0","1,978,965.0","1,912,488.0","1,890,356.0",,"1,870,160.0","1,841,666.0","1,811,763.0","1,779,794.0","1,740,556.0","1,674,917.0","1,678,215.0",..
Qatar,"157,469.0","206,134.0","474,135.0","512,270.0",,"549,807.0","584,692.0","615,499.0","641,458.0","662,995.0","681,380.0","698,549.0",..
